Adding: Name Gender Date of birth Telephone Postal code 
Adding: Nyasia Gan F 9-11-1972 519 453 8326 N2L 9A5 
Adding: Mackenzie Lepushin F 12-11-1975 519 334 386 N2L 9A7 
Adding: Jayda Cutting F 13-10-1977 519 341 7999 N2L 4T2 
Adding: Travis Redman M 6-7-1986 519 717 7632 N2L 8N6 
Adding: Madisyn Greco F 22-5-1961 519 855 6252 N2L 4H5 
Adding: Cristopher Coit M 10-7-1994 519 011 8354 N2L 0B7 
Adding: Corey Zimmermann M 19-6-1968 519 690 1587 N2L 3F6 
Adding: Alexandrea Anissina F 11-12-1974 519 364 4631 N2L 7P3 
Adding: Jose Ashley M 20-2-1968 519 48 6330 N2L 6Z5 
Adding: Daphne D'Aubigne F 13-7-1968 519 89 2661 N2L 2R2 
Adding: Shizue Wiersma M 4-3-1990 519 162 4451 N2L 7B4 
Adding: Jean Campoy M 26-8-1969 519 521 7608 N2L 9H2 
Adding: Denzel Barabanschikova M 18-7-1970 519 117 1445 N2L 2U4 
Adding: Mariana Greco F 1-6-1981 519 329 7529 N2L 6F6 
Adding: Aaliyah Costa F 12-1-1961 519 234 9095 N2L 6A2 
Adding: Monica Abramova F 3-7-1980 519 707 1158 N2L 3T2 
Adding: Jan Klein M 4-9-1967 519 276 1926 N2L 5K5 
Adding: Nyasia Gardner F 10-8-1973 519 84 4185 N2L 5S1 
Adding: Cody Sarisbury M 7-6-1981 519 260 8308 N2L 7T1 
Adding: Willodean Burkett M 19-11-1986 519 292 5687 N2L 0B8 
Adding: Wilhelm Swithin M 23-7-1978 519 151 6542 N2L 6C4 
Adding: Lawrence Dearmond M 9-5-1979 519 871 6085 N2L 2B8 
Adding: Israel Richmond M 2-4-1970 519 419 6535 N2L 2U4 
Adding: Alexandrea Knoroz F 15-11-1983 519 699 958 N2L 8E8 
Adding: Tony Bruno M 18-2-1968 519 614 7465 N2L 1H9 
Adding: Nicolas Onopco M 9-5-1965 519 231 2527 N2L 2Z5 
Adding: Cortez Trotter M 23-6-1964 519 837 7016 N2L 2W5 
Adding: Jalen Weiss M 10-3-1969 519 713 2725 N2L 9H2 
Adding: Kailee Cisneros F 2-1-1966 519 554 47 N2L 7U7 
Adding: Magdalena Trinder F 1-3-1966 519 382 6247 N2L 1A7 
Adding: Adam Frobisher M 18-1-1971 519 587 6523 N2L 4H7 
Adding: Mitchell Salisbury M 4-6-1961 519 480 3535 N2L 5M1 
Adding: Natasha Rosen F 16-10-1978 519 211 5008 N2L 6K8 
Adding: Adam Murgatroyd M 18-9-1988 519 586 5159 N2L 7Y9 
Adding: Dakota Hoe F 21-7-1979 519 588 3531 N2L 5F8 
Adding: Jadyn Gil M 14-7-1969 519 400 2312 N2L 6N9 
Adding: Luciano Leontev M 23-5-1985 519 63 3764 N2L 1I1 
Adding: Elvia Steimle M 20-10-1976 519 552 4815 N2L 5B5 
Adding: Mallory Thune F 17-7-1983 519 884 6209 N2L 2M1 
Adding: Ivana Fowler M 16-8-1976 519 924 2427 N2L 2B3 
Adding: Coby Abramova M 15-1-1977 519 826 2281 N2L 6W3 
Adding: Makenzie Clough F 10-11-1980 519 728 5685 N2L 3T2 
Adding: Makayla Sully F 22-8-1981 519 871 3658 N2L 4R5 
Adding: Dimitri Stern M 6-10-1967 519 872 3220 N2L 4M5 
Adding: Damion Frobisher M 7-12-1972 519 455 4272 N2L 3M9 
Adding: Macy Costa F 26-9-1985 519 774 262 N2L 9E4 
Adding: Jamison Trotter M 25-7-1985 519 187 1269 N2L 6Q2 
Adding: Peyton Barishnikov M 2-3-1987 519 737 392 N2L 1Y8 
Adding: Elyse Mcglown M 20-1-1997 519 866 4297 N2L 2B0 
Adding: Delilah Ashford F 14-8-1967 519 10 6320 N2L 6L7 
Adding: Elisabetha Fletcher  F 10-4-1971 519 101 7322 N2L 5G1 
Adding: Hayden Kaufmann M 27-7-1976 519 757 5119 N2L 9R3 
Adding: Justice Eling M 23-12-1969 519 392 5520 N2L 4F1 
Adding: Makenzie Kellogg  F 26-8-1980 519 473 6000 N2L 6T6 
Adding: Denisse Golden F 28-5-1966 519 708 2944 N2L 7F4 
Adding: Jillian Richard F 9-1-1974 519 731 8501 N2L 4U6 
Adding: Corbin Cherchesov M 14-6-1988 519 14 1821 N2L 8K6 
Adding: Madeleine Thomas F 11-11-1982 519 853 4420 N2L 6R1 
Adding: Marquez Stein M 27-9-1966 519 771 3803 N2L 1F4 
Adding: Alberto Kuang M 16-4-1966 519 616 4943 N2L 2C7 
Adding: Lise Matson M 22-10-1961 519 605 0334 N2L 7B0 
Adding: Micah Lin F 1-10-1983 519 284 5611 N2L 2M1 
Adding: Mariana Leontev F 23-12-1962 519 539 4878 N2L 5P7 
Adding: Alan Koung M 22-3-1988 519 746 1958 N2L 8O8 
Adding: Paul Donkova M 26-6-1970 519 543 9009 N2L 1K4 
Adding: Nehemiah Walter M 22-8-1961 519 94 1060 N2L 4H5 
Adding: Alaina Russell F 14-6-1977 519 321 7007 N2L 4T2 
Adding: Alanis Chen F 25-1-1963 519 423 1966 N2L 9Y7 
Adding: Jevon Jacob M 5-12-1979 519 810 4313 N2L 5F8 
Adding: Madyson Kohng F 27-10-1982 519 838 6372 N2L 9R4 
Adding: Alessandra Rodland F 26-10-1974 519 517 2982 N2L 8G6 
Adding: Nichole Baronova F 7-4-1975 519 630 1214 N2L 2Q2 
Adding: Stephenie Dallman M 3-7-1980 519 491 8020 N2L 1B2 
Adding: Adrienne Ukhtomsky F 10-4-1982 519 650 4805 N2L 1T3 
Adding: Jody Latch M 14-5-1970 519 389 2952 N2L 1B2 
Adding: Milton Nuthall M 13-2-1973 519 756 227 N2L 5S1 
Adding: Colt Ng M 8-2-1976 519 459 8393 N2L 6V8 
Adding: Julius Ralph M 3-12-1961 519 384 7035 N2L 7L6 
Adding: Shameka Rickenbacker M 22-5-1997 519 052 5787 N2L 9B5 
Adding: Alanis Richard F 9-2-1974 519 499 165 N2L 4N5 
Adding: Malia Gasol F 21-9-1967 519 858 8749 N2L 6P3 
Adding: Nataly Koh F 21-5-1988 519 35 6304 N2L 8O8 
Adding: Migdalia Gatz M 22-2-1972 519 406 4775 N2L 6B6 
Adding: Eneida Brashier M 23-4-1986 519 238 5874 N2L 6B0 
Adding: Loreen Bunker M 23-11-1979 519 750 1298 N2L 9B6 
Adding: Harrison Dyer M 15-11-1973 519 881 821 N2L 5S1 
Adding: Luke Schultz M 13-9-1981 519 62 7611 N2L 6B3 
Adding: Miracle Nelson F 18-9-1965 519 483 2791 N2L 2B2 
Adding: Josie Randulph F 27-10-1982 519 200 7697 N2L 9R4 
Adding: Alexys Sweet F 7-10-1973 519 340 6281 N2L 1R4 
Adding: Terisa Sanner M 23-7-1974 519 500 4707 N2L 0B6 
Adding: Joe Rodham M 25-4-1964 519 194 2491 N2L 8U6 
Adding: Joy Whiting F 13-3-1972 519 572 8683 N2L 8Q5 
Adding: Michael Salisbury M 5-10-1980 519 389 2878 N2L 3T2 
Adding: Joseph Walter M 26-1-1962 519 73 1759 N2L 8P5 
Adding: Jaiden Smith M 2-4-1969 519 822 3065 N2L 3O9 
Adding: Kaila Giertz F 4-12-1967 519 565 8848 N2L 5Z3 
Adding: Mekhi Richard M 23-6-1966 519 859 4905 N2L 9F2 
Adding: Agnes Morley F 15-9-1968 519 647 5064 N2L 7U5 
Adding: Ernst Young M 22-8-1974 519 831 4052 N2L 3G1 
Adding: Deon Colombo M 25-1-1984 519 632 6971 N2L 5O2 
Adding: Renata Frew M 4-12-1976 519 831 2173 N2L 7B1 
Adding: Peyton Koh M 4-8-1978 519 266 5491 N2L 9I1 
Adding: Amiee Markowski M 15-1-1983 519 058 1426 N2L 8B3 
Adding: Cristin Funches M 15-4-1968 519 426 1421 N2L 0B2 
Adding: Shizuko Borda M 19-10-1992 519 249 3559 N2L 9B2 
Adding: Jimmy Ng M 8-4-1964 519 143 5530 N2L 5T6 
Adding: Madalynn Wolfson F 18-7-1981 519 8 6935 N2L 7B3 
Adding: Mallory Trotter F 28-6-1978 519 383 2668 N2L 3C3 
Adding: Omarion Ong M 22-7-1972 519 903 4423 N2L 8F1 
Adding: Jordyn Theodoric F 16-7-1978 519 637 7083 N2L 7G3 
Adding: Miranda Ralph F 16-4-1968 519 363 2374 N2L 3F6 
Adding: Madeleine Koh F 24-2-1981 519 599 7493 N2L 1B8 
Adding: Karly Ewan M 24-6-1963 519 961 8505 N2L 6B2 
Adding: Alice Wimund F 18-6-1967 519 687 7523 N2L 7Q7 
Adding: Mallory D'Aubigne F 6-4-1976 519 556 4831 N2L 6V8 
Adding: Jordan Weiss F 17-5-1969 519 593 5422 N2L 9M8 
Adding: Mallory Chin F 25-3-1974 519 606 6776 N2L 1Q3 
Adding: Diego Walter M 15-5-1969 519 397 7093 N2L 2F3 
Adding: Alex Weiss F 17-2-1965 519 800 4884 N2L 8B7 
Adding: Jarrod Kline M 20-11-1981 519 253 3320 N2L 6B5 
Adding: Markus Crippen M 19-1-1966 519 783 7092 N2L 1L5 
Adding: Abdiel Carpenter M 26-11-1961 519 315 9034 N2L 4W6 
Adding: Ivan Chaves M 26-3-1969 519 723 5516 N2L 9H2 
Adding: Phoenix Cru M 23-12-1978 519 162 1664 N2L 7G3 
Adding: Cristina Hui F 7-11-1970 519 589 1511 N2L 8R6 
Adding: Ernest Klug M 12-8-1963 519 925 1699 N2L 6B4 
Adding: Jamel Cooper M 12-7-1977 519 402 2744 N2L 6W3 
Adding: Jake Cru M 13-8-1976 519 366 992 N2L 6V8 
Adding: Maria Shuster F 2-11-1984 519 188 6072 N2L 4Q1 
Adding: Shane Gonzalez M 4-12-1988 519 336 736 N2L 1T4 
Adding: Tomas Stwalley M 12-3-1968 519 637 749 N2L 3A3 
Adding: Sean Moretti M 21-9-1963 519 897 5123 N2L 4B6 
Adding: Maximillian Campos M 22-3-1961 519 124 5691 N2L 4W6 
Adding: Jaydon Lepechin M 1-3-1978 519 902 1971 N2L 9I1 
Adding: Julio Weller M 27-5-1977 519 702 8494 N2L 6W3 
Adding: Johanna Kan F 27-11-1985 519 262 1109 N2L 1I1 
Adding: Courtney Grusov F 20-9-1967 519 83 7942 N2L 5Z3 
Adding: Pansy Loder M 9-10-1988 519 767 3161 N2L 1B6 
Adding: Justus Wein M 23-4-1981 519 52 6432 N2L 7T1 
Adding: Kassidy Seligmann F 20-11-1976 519 171 7883 N2L 9R3 
Adding: Molly Richard F 20-4-1988 519 646 8670 N2L 1T4 
Adding: Josiah Wheat M 22-6-1986 519 897 8529 N2L 5F1 
Adding: Abel Rossi M 11-4-1970 519 116 691 N2L 5B5 
Adding: Addison Wickham F 11-3-1973 519 596 5148 N2L 5S1 
Adding: Jared Dyer M 4-3-1976 519 434 4648 N2L 5O2 
Adding: Jillian Proctor F 11-12-1969 519 360 8888 N2L 5U5 
Adding: Alissa Carascon F 17-4-1965 519 753 2989 N2L 2J5 
Adding: Perry Dangerfield M 18-3-1974 519 625 7986 N2L 7P3 
Adding: Alberto Strauss M 24-6-1964 519 585 2874 N2L 9G3 
Adding: Moriah Richard F 26-11-1982 519 136 996 N2L 8J6 
Adding: Irish Meininger M 9-11-1975 519 190 2850 N2L 6B0 
Adding: Jamel Weinberger M 24-7-1982 519 254 2121 N2L 5J7 
Adding: Macey Weitzman F 22-5-1981 519 59 4631 N2L 7B3 
Adding: Madison Sommer F 16-3-1966 519 405 4885 N2L 2C7 
Adding: Jolie Whitney F 15-10-1987 519 785 528 N2L 7H9 
Adding: Sharron Keil M 27-10-1971 519 693 6920 N2L 2B3 
Adding: Jose Weller M 10-9-1973 519 719 4824 N2L 5S1 
Adding: Miya Chekhol F 3-4-1966 519 497 1903 N2L 1A7 
Adding: Maleah Cheney F 4-10-1970 519 655 3591 N2L 6I9 
Adding: James Klein M 14-4-1980 519 83 5354 N2L 6T6 
Adding: Jocelyn Chan F 23-11-1988 519 512 6998 N2L 9S5 
Adding: Omar Vasser M 7-8-1964 519 290 7840 N2L 6E2 
Adding: Hollie Timoteo M 13-3-1964 519 599 8257 N2L 7B7 
Adding: Lydia Anissina F 15-11-1980 519 168 5817 N2L 3F1 
Adding: Morgan Greco M 5-9-1961 519 333 1853 N2L 1G3 
Adding: Berniece Schmuck M 18-12-1967 519 227 0197 N2L 8B4 
Adding: Heinrich Siegal M 8-3-1977 519 634 4622 N2L 6Z8 
Adding: Jahiem Huber M 25-11-1967 519 175 1848 N2L 5K5 
Adding: Heath Ukhtomsky M 28-8-1967 519 393 8174 N2L 6P3 
Adding: Harold Gil M 23-4-1964 519 339 2521 N2L 6E2 
Adding: Journey Maarten F 15-6-1985 519 400 5960 N2L 3S2 
Adding: Travis Gardner M 23-11-1960 519 868 1347 N2L 1A6 
Adding: Alexa Weitzman F 8-2-1961 519 532 7040 N2L 1G3 
Adding: Jaylynn Chong F 4-5-1964 519 454 5975 N2L 6E2 
Adding: Micah Tokarev F 4-12-1970 519 352 7114 N2L 1K4 
Adding: Marc Ashby M 24-3-1978 519 902 932 N2L 6K8 
Adding: Miriam Rasputin F 7-1-1981 519 491 4070 N2L 7B3 
Adding: Sean Cobo M 7-5-1967 519 194 6683 N2L 3C6 
Adding: Paxton Koh M 22-9-1978 519 58 4735 N2L 6K8 
Adding: Justice Jian M 12-1-1979 519 122 2903 N2L 5W4 
Adding: Joyce Antsyforov F 19-5-1977 519 587 8802 N2L 6W3 
Adding: Curtis Kochuokova M 10-1-1984 519 407 8883 N2L 9W5 
Adding: Katina Schaeffer M 27-5-1985 519 645 4282 N2L 6B8 
Adding: Harley Eling M 28-2-1988 519 31 5337 N2L 1T4 
Adding: Trista Shumway M 4-1-1994 519 955 9159 N2L 0B6 
Adding: Deven Roland M 18-8-1974 519 114 82 N2L 4N5 
Adding: Dillan Goldmark M 5-1-1972 519 677 3068 N2L 8Q5 
Adding: Macey Oleksandr F 1-4-1985 519 732 3975 N2L 9A5 
Adding: Aden Carrion M 13-10-1986 519 137 173 N2L 8N6 
Adding: Margarita Danielson F 18-7-1978 519 28 963 N2L 1N5 
Adding: Autumn Wachter M 18-12-1978 519 397 8820 N2L 5B3 
Adding: Jordyn Kline F 6-4-1967 519 357 2888 N2L 5Z3 
Adding: Jolie Kan F 24-8-1963 519 78 4966 N2L 1A8 
Adding: Jayden Moore F 4-7-1975 519 739 4482 N2L 5U4 
Adding: Madelynn Gan F 22-11-1972 519 188 4267 N2L 8F1 
Adding: Julio Rowley M 13-1-1968 519 379 5006 N2L 3A3 
Adding: Josiah Giertz M 27-9-1988 519 39 4854 N2L 7Y9 
Adding: Lydia Nauman F 21-9-1981 519 267 2346 N2L 6B5 
Adding: Henry Ulyanov M 21-4-1967 519 740 6814 N2L 6L7 
Adding: Dayana Rosenberg F 21-4-1967 519 274 3179 N2L 7Q7 
Adding: Jaron Koh M 27-10-1971 519 586 4738 N2L 6R9 
Adding: Candida Guarino M 17-1-1967 519 580 1852 N2L 4B7 
Adding: Maximus Farber M 15-11-1978 519 282 4740 N2L 8T8 
Adding: Neal Plessis M 28-2-1977 519 577 8020 N2L 3D2 
Adding: Jaycee Reinard F 11-11-1977 519 536 3697 N2L 4Q8 
Adding: Omari Bauer M 28-4-1972 519 93 5530 N2L 8Z1 
Adding: Macey Kam F 1-4-1978 519 748 3637 N2L 9I1 
Adding: Jaquez Farber M 17-2-1978 519 586 2612 N2L 1P5 
Adding: Kacie Cheever F 27-6-1964 519 82 2836 N2L 8U6 
Adding: Clayton Lin M 14-7-1968 519 2 8436 N2L 6Z5 
Adding: Moshe Clare M 17-11-1961 519 660 8435 N2L 4W6 
Adding: Mariah Meyer F 2-6-1984 519 565 2211 N2L 2H7 
Adding: Maegan Gallo F 20-7-1982 519 365 8352 N2L 6R1 
Adding: Nathalie Klutrova F 4-6-1961 519 121 7743 N2L 5M1 
Adding: Denisse Guzman F 13-7-1966 519 218 1409 N2L 7U7 
Adding: Destinee Lepushin F 7-5-1961 519 868 4226 N2L 2E3 
Adding: Jordyn Rudine F 20-11-1963 519 317 6462 N2L 4B6 
Adding: Mara Rasputin F 15-1-1977 519 137 4380 N2L 4T2 
Adding: Kaliyah Rosen F 9-6-1970 519 583 180 N2L 3C7 
Adding: Damon Goldmark M 28-12-1961 519 296 7441 N2L 6A2 
Adding: Micah Richmond M 24-7-1988 519 600 4770 N2L 8L8 
Adding: Rosalie Pipes M 14-7-1989 519 906 0173 N2L 9B9 
Adding: Jaylan Golden M 11-8-1987 519 12 3338 N2L 7H9 
Adding: Lauri Colton M 3-8-1979 519 023 1083 N2L 5B9 
Adding: Marie Ashby F 9-3-1977 519 759 3542 N2L 6Z8 
Adding: Hudson Chekhol M 2-3-1970 519 561 2324 N2L 8Z1 
Adding: Cole Nauman M 26-9-1974 519 298 6864 N2L 4N5 
Adding: Irvin Murgatroyd M 22-3-1970 519 10 3688 N2L 6I9 
Adding: Juliana Mackenzie F 7-9-1985 519 385 7152 N2L 1S6 
Adding: Jerome Reed M 12-6-1977 519 727 8993 N2L 9J2 
Adding: Jamar Stapleton M 25-3-1985 519 165 6594 N2L 3S2 
Adding: Jaycee Knivelyova F 20-11-1988 519 334 4108 N2L 8K6 
Adding: Lovella Kavanaugh M 14-12-1970 519 603 1104 N2L 8B8 
Adding: Naomi Amherst F 25-5-1967 519 806 872 N2L 1V6 
Adding: Abdiel Kellogg  M 7-9-1981 519 44 9024 N2L 7B3 
Adding: Ernst Brandt M 28-1-1972 519 339 6262 N2L 6G9 
Adding: Alena Antsyforov F 21-4-1968 519 454 8590 N2L 3A3 
Adding: Maegan Baronova F 10-5-1969 519 111 2808 N2L 2F3 
Adding: Dylan Garza F 1-2-1985 519 88 4880 N2L 9E4 
Adding: Jefferson Kuan M 2-7-1967 519 670 229 N2L 5K5 
Adding: Makaila Weiss F 8-1-1975 519 253 2815 N2L 4P2 
Adding: Jazmyne Johnson F 7-7-1978 519 131 3540 N2L 3C3 
Adding: Winston Wicker M 20-9-1989 519 789 0556 N2L 8B0 
Adding: Kaden Mancini M 13-11-1979 519 204 7133 N2L 3G3 
Adding: Lashandra Nutter M 8-5-1987 519 073 3281 N2L 0B9 
Adding: Miracle Cru F 1-8-1985 519 214 4842 N2L 1I1 
Adding: Maliyah Bruno F 21-1-1981 519 893 5064 N2L 6F6 
Adding: Lanette Maye M 17-4-1972 519 635 9836 N2L 1B9 
Adding: Nicole Jacob F 2-8-1979 519 284 3520 N2L 5F8 
Adding: Milton Raskolnikov M 18-12-1978 519 9 8346 N2L 8T8 
Adding: Nolan Zacharov M 27-5-1967 519 343 6022 N2L 7Q7 
Adding: Macie Grusov F 28-6-1980 519 632 4390 N2L 3T2 
Adding: Jamar Onopco M 2-1-1977 519 851 6628 N2L 4T2 
Adding: Jordan Caufapo F 4-10-1979 519 444 3664 N2L 5W4 
Adding: Alexys Ng F 12-8-1981 519 418 3508 N2L 6F6 
Adding: Daquan Gardner M 15-11-1965 519 362 7160 N2L 8B7 
Adding: Delilah Poindexter F 14-11-1964 519 434 2227 N2L 1N1 
Adding: Abbigail Kohng F 24-10-1985 519 401 3330 N2L 3S2 
Adding: Jay Cutting M 17-5-1964 519 321 2194 N2L 1Q5 
Adding: Orion Lam M 12-11-1975 519 886 5641 N2L 2Q2 
Adding: Danielle Ng F 16-5-1984 519 182 8968 N2L 8C4 
Adding: Deandre Guzman M 15-4-1978 519 154 366 N2L 8O8 
Adding: Dallin Dyer M 5-6-1976 519 346 6837 N2L 8G4 
Adding: Markus Rowley M 12-9-1988 519 562 8318 N2L 6D1 
Adding: Marcella Waldenburg F 15-11-1962 519 229 7491 N2L 1L9 
Adding: Aden Stanwood M 16-5-1988 519 750 572 N2L 9R9 
Adding: Maddison Rosenberg F 7-1-1968 519 192 5689 N2L 6Z5 
Adding: Max Randolph M 5-11-1985 519 15 8079 N2L 9A5 
Adding: Savion Shoemaker M 17-5-1987 519 578 5644 N2L 2D4 
Adding: Jerry Ho M 12-2-1971 519 615 5746 N2L 4K6 
Adding: Travon Knivelyova M 6-9-1987 519 548 7625 N2L 1Y8 
Adding: Marie Susskind F 13-11-1980 519 513 484 N2L 3T2 
Adding: Cooper Redman M 21-1-1988 519 133 729 N2L 6D1 
Adding: Karley Rollin F 6-4-1982 519 133 4458 N2L 5J7 
Adding: Madeline Goldstein F 12-3-1975 519 807 2354 N2L 4Z4 
Adding: Mari Ukhtomsky F 6-3-1979 519 517 7423 N2L 8W5 
Adding: Nathalie Cook F 7-4-1972 519 856 1976 N2L 9A5 
Adding: Evita Rayborn M 3-4-1970 519 019 2243 N2L 0B4 
Adding: Devyn Poindexter M 9-9-1975 519 840 4751 N2L 4Z4 
Adding: Adrien Fletcher  M 1-8-1980 519 492 6456 N2L 3F1 
Adding: Madeleine Koung F 15-2-1977 519 607 7216 N2L 9J2 
Adding: Jazmyn Wennermark F 17-1-1977 519 169 5795 N2L 4L3 
Adding: Joan Antyuhin M 19-7-1961 519 798 2989 N2L 7L6 
Adding: Darrion Chaplin M 15-11-1984 519 255 1601 N2L 5O2 
Adding: Amos Swearngin M 16-2-1994 519 267 5226 N2L 8B7 
Adding: Judith Lam F 13-7-1975 519 256 8093 N2L 9O4 
Adding: Joel Kan M 2-4-1982 519 826 5645 N2L 9E5 
Adding: Agustin Mackenzie M 21-4-1987 519 781 266 N2L 2D4 
Adding: Nickolas Gottberg M 12-9-1963 519 867 8603 N2L 1A8 
Adding: Jazmyn Wheat F 4-4-1960 519 725 4355 N2L 1A6 
Adding: Marcos Salisbury M 7-5-1967 519 401 5597 N2L 1V6 
Adding: Orion Ashby M 19-7-1964 519 132 7585 N2L 1N1 
Adding: Paul Wickham M 23-10-1975 519 614 6931 N2L 2Q2 
Adding: Monserrat Ooi F 6-6-1961 519 777 6876 N2L 2E3 
Adding: Maurice Randal M 19-3-1977 519 765 6073 N2L 6Z8 
Adding: Nathanael Richard M 13-7-1988 519 567 5422 N2L 9B3 
Adding: Mitchel Smith M 19-3-1967 519 568 4132 N2L 1V6 
Adding: Kaleigh Wang F 9-11-1973 519 869 3848 N2L 1R4 
Adding: Seamus Jin M 27-2-1973 519 253 2037 N2L 3C6 
Adding: Miranda Wu F 27-3-1978 519 73 7166 N2L 1N5 
Adding: Tracey Englert M 1-4-1970 519 585 5586 N2L 6B4 
Adding: Madisen Kline F 10-8-1967 519 116 2638 N2L 6P3 
Adding: Aiyana Guan F 6-7-1962 519 433 4994 N2L 5P7 
Adding: Josef Weizenbaum M 23-12-1976 519 337 4215 N2L 8G4 
Adding: Joslyn Cotto F 12-8-1965 519 844 5477 N2L 2J5 
Adding: Alessandra Chang F 27-6-1983 519 813 6650 N2L 9C4 
Adding: Rosina Rashchupkina F 8-1-1969 519 383 2958 N2L 6Y9 
Adding: Elisabetha Sisia F 1-1-1982 519 425 7375 N2L 5J7 
Adding: Mistie Hyche M 27-7-1973 519 889 9707 N2L 6B4 
Adding: Alina Chapel F 19-12-1969 519 316 5907 N2L 9M8 
Adding: Julia Koikov F 4-10-1977 519 296 856 N2L 6Z8 
Adding: Dillon Nuthall M 28-10-1987 519 575 2564 N2L 1Y8 
Adding: Lukas Schultheiss M 22-9-1979 519 428 151 N2L 5W4 
Adding: Joelle Guadian F 25-3-1961 519 272 4754 N2L 7L6 
Adding: Alejandro Murgatroyd M 10-3-1972 519 300 5413 N2L 9A5 
Adding: Corbin Grosheva M 7-9-1984 519 720 1350 N2L 9B2 
Adding: Mitchel Carrion M 1-2-1978 519 502 1696 N2L 9I1 
Adding: Jewel Carlson F 1-9-1965 519 234 2050 N2L 8B7 
Adding: Sean Ng M 2-2-1964 519 40 7327 N2L 4I3 
Adding: Diana Kline F 19-11-1984 519 637 1413 N2L 9W5 
Adding: Odalys Sommer F 20-4-1968 519 622 587 N2L 7U5 
Adding: Jacob Kaufmann M 15-9-1980 519 564 3857 N2L 6T6 
Adding: Joelle Chew F 21-1-1979 519 549 4797 N2L 3G3 
Adding: Jenny Hagstedt F 11-10-1983 519 184 7692 N2L 8S7 
Adding: Mya Kellogg  F 23-5-1974 519 745 3985 N2L 6E8 
Adding: Alina Gordon F 7-10-1969 519 232 1373 N2L 5U5 
Adding: Ignacio Ralph M 5-1-1965 519 357 2067 N2L 2Z5 
Adding: Aiyana Zhang F 4-10-1969 519 449 8729 N2L 9H2 
Adding: Kaia Gibbs F 9-6-1979 519 401 8450 N2L 5J1 
Adding: Makayla Rizzo F 3-7-1967 519 874 8829 N2L 7Q7 
Adding: Hans Helms M 12-3-1963 519 798 2205 N2L 3U2 
Adding: Madilyn Zhao F 19-5-1964 519 395 3030 N2L 7E9 
Adding: Wilhelm Rosen M 16-12-1970 519 844 1978 N2L 6I9 
Adding: Darrin Knivelyova M 19-8-1977 519 907 5773 N2L 6Z8 
Adding: Donovan Gutter M 11-12-1989 519 261 7694 N2L 1B5 
Adding: Darnell Barishnikov M 27-5-1976 519 216 208 N2L 4T6 
Adding: Artie Gauer M 13-6-1966 519 175 2026 N2L 9B4 
Adding: Madilyn Zagorinskay F 19-2-1984 519 284 4305 N2L 8J6 
Adding: Misael Redman M 7-8-1972 519 145 7361 N2L 8F1 
Adding: Alberto Garica M 9-11-1976 519 753 8630 N2L 0B7 
Adding: Mathew Lepechin M 24-5-1972 519 512 4364 N2L 8Q5 
Adding: Malia Chin F 25-8-1965 519 356 512 N2L 2B2 
Adding: Rhiannon Daffron M 6-10-1975 519 237 0140 N2L 9B4 
Adding: Josef Garza M 4-9-1975 519 127 5382 N2L 2Q2 
Adding: Peter Lepechin M 8-7-1976 519 556 7461 N2L 4T6 
Adding: Colleen Heilemann F 11-5-1973 519 196 1528 N2L 1R4 
Adding: Montana Shiell F 23-1-1963 519 680 5954 N2L 5P4 
Adding: Johanna Rye F 4-10-1966 519 399 2314 N2L 1Y9 
Adding: Thaddeus Goh M 9-12-1982 519 589 7040 N2L 9E5 
Adding: Hector Abramova M 6-10-1966 519 171 4583 N2L 1L5 
Adding: Jazlyn Goldberg F 12-2-1984 519 404 8714 N2L 6Z5 
Adding: Jessica Shiell F 6-6-1966 519 593 6060 N2L 7F4 
Adding: Mariana Waldgrave F 23-8-1974 519 380 384 N2L 4N5 
Adding: Matthew Randal M 6-6-1985 519 264 4040 N2L 1S6 
Adding: Macy Guadian F 21-3-1978 519 30 3383 N2L 7G3 
Adding: Joslyn Metzger F 27-7-1971 519 271 1342 N2L 4K6 
Adding: Maximilian Reinard M 19-1-1971 519 252 1476 N2L 6R9 
Adding: Jocelyn Colombo F 9-7-1966 519 878 888 N2L 7F4 
Adding: Maleah Ng F 17-8-1977 519 2 263 N2L 2Q9 
Adding: Alessandro Wang M 18-11-1964 519 691 6071 N2L 8U6 
Adding: Marie Kwang F 5-11-1988 519 715 8197 N2L 8K6 
Adding: Katarina Chan F 26-7-1974 519 693 4308 N2L 7P3 
Adding: Deonte Carrion M 25-2-1973 519 340 7087 N2L 1R4 
Adding: Dori Mclennon M 25-8-1977 519 659 1831 N2L 0B8 
Adding: Deborah Cheever F 8-12-1969 519 468 817 N2L 6N9 
Adding: Judah Moretti M 15-12-1960 519 96 3858 N2L 2V6 
Adding: Johanna Wassermann F 17-10-1975 519 100 3373 N2L 9O4 
Adding: Josh Guan M 19-10-1965 519 299 1594 N2L 4Z6 
Adding: Danna Hooper F 21-2-1964 519 592 7228 N2L 1N1 
Adding: Tomas Baker M 3-10-1988 519 322 6306 N2L 6D1 
Adding: Alejandra Gibbs F 21-8-1970 519 821 6740 N2L 1K4 
Adding: Madyson Grant F 22-9-1969 519 581 3351 N2L 6Y9 
Adding: Maeve Capetillo F 4-7-1982 519 717 2929 N2L 6R1 
Adding: Josef Fletcher  M 26-2-1963 519 837 7004 N2L 3U2 
Adding: Barbara Archer F 3-9-1970 519 598 5797 N2L 3C7 
